politician_name,revision_id
Rashid Nugmanov,1237602556
Torokul Dzhanuzakov,1242155530
Adil Shayakhmetov,1243509994
Aidos Sadyqov,1248529408
Amangeldy Shabdarbayev,1243509989
Bekbol Sagyn,1165541969
Birjan Nurymbetov,1243509853
Jambulat Sarsenov,1250259527
Marat Sarsembaev,1221862976
Zhanat Suleimenov,1148774732
Abai Tasbolatov,1243509983
Abdikadir Aden,1246061449
Abdikadir Ore Ahmed,1246061451
Abdilatif Abdalla,1241910337
Ahmed Abass,1246061443
Kuanyshbek Yessekeev,1245284558
Mohamed Huka Adan,1246061448
Roslyne Akombe,1216381889
Serik Sultangali,1243509672
Zhagda Babalykov,1210320561
Ali Sharif Athman,1246061479
Davis Chirchir,1242849928
Deborah Mlongo Barasa,1246508330
Dennis Akumu,1105779636
Francis Atwoli,1246791873
James Beauttah,1183288122
Rashid Bezimba,1246061508
Reuben Chesire,1246061536
Simon Chelugui,1242725015
Willy Bett,1236248215
Abdulaziz Farah,1246061568
Abdullahi Amina Dika,1204147143
Erick Mutai,1162972455
Francis Kimemia,1195335279
Hassan Dukicha,1246061554
Ibrahim Ali Hussein,1236139483
Joseph Hellon,1214516423
Joyce Emanikor,1078977025
Mutea Iringo,1098123156
Polycarp Igathe,1196134416
Daniel Karaba,1231413918
David Karithi,1246061725
Gerald Nathaniel Kalya,1177427366
Gitonga Kabugi,1230055387
Kingwa Kamencu,1158538555
Muriithi Kagai,1126791350
Phares Oluoch Kanindo,1163303303
Ukur Yatani Kanacho,1246448259
William Kamoti,1246061703
Alfred Kiprato Kerich,1250433759
Bernard Kitungi,1246061815
Crispus Makau Kiamba,1194993707
Death of Mutula Kilonzo,1184861542
Eric Edward Khasakhala,1135112440
Hosea Kiplagat,1100826472
Kennedy Kiliku,1066949136
Kiptarus Arap Kirior,1102384062
Kithure Kindiki,1246512360
Samuel Kivuitu,1236659237
Augustine Lotodo,1246080777
Chelule Liza,1246061231
Davidson Ngibuini Kuguru,719237570
Francis Polisi Loile Lotodo,1246061901
Harrison Kombe,1246061835
Kipsengeret Koros,1096575212
Mark Lomunokol,1150187649
Nixon Kiprotich Korir,1235201670
Abass Sheikh Mohamed,1246061978
Betty Maina,1181754924
Cleopa Kilonzo Mailu,1153745409
Jones Mlolwa,1246061969
Julius Kibiwott Melly,1240333323
Kinuthia Mbugua,1244078213
Marere wa Mwachai,1246064219
Maurice S. Makhanu,1144498570
Richard Makenga,1208543374
Sylvanus Maritim,1246061235
Amram Musungu,1124729923
Chelagat Mutai,1248823634
Florence Mutua,1223318034
Francis Muthaura,1136321695
Joe Mutambu,1246062175
John Muchiri,1246061999
Kathuri Murungi,1246062159
Kibiwott Munge,1088262691
Kinuthia Murugu,1194326055
Salid Mustafa,1246062168
Andrew Mwadime,1246062201
Dan Muzee,1246062192
Gideon Mwiti,1178760998
Gunga Mwinga,1200040003
Hassan Mwanyoha,1246062218
Jacinta Mwatela,1144206134
John Harun Mwau,1186390542
John Mwaniki,1241558959
Kassim Mwamzandi,1250441847
Susan Nakhumicha Wafula,1246062254
Adan Nooru,1246062311
Ahmed Abdi Ogle,1231599786
Gitau wa Njenga,1246274026
James Njiru,1099165153
Muriuki Njagagua,1246062297
Onesmas Ngunjiri,1246061256
Sophia Abdi Noor,1142425714
Stanley Nyagah,1200647898
Tiras Nyingi Ngahu,1196232480
Winnie Odinga,1218536702
Ali Roba,1246310480
Elijah Omolo Agar,999136727
Gloria Orwoba,1245954425
Gonzi Rai,1246062448
John Owino,1246061278
Moses ole Sakuda,1248810515
Ruweida Obo,1147726394
Wesley K. Rono,1177252018
William Odongo Omamo,1216249052
Cornelly Serem,1246061286
Elias Shill,1246062483
Elijah K. Sumbeiywo,1177306319
Ibrahim A. Saney,1231599424
Ibrahim Sane,1246062464
Kimaiyo Sego,1095169588
Lawrence Sifuna,1246062499
Mohamed Shidiye,1246062471
Peter Safari Shehe,1246062468
Quincy Timberlake,1213643747
Ali Wario,1246062575
Badi Twalib,1246062537
Bak Gyusu,1244258893
Benedict Wachira,1099442981
George Wajackoyah,1239031575
Hassan Wario,1197023736
Lilian Tomitom,1022602552
Machel Waikenda,1235702914
Nzioka Waita,1244706167
Tecla Tum,1138169422
Bak Jeongyang,1216448631
Chang Deok-soo,1246421102
Cho Bong-am,1237939869
Cho Man-sik,1246094438
Choe Bu,1234039413
Chough Pyung-ok,1224281495
Chung Chil-sung,1237939888
Gwon Sang-ha,1232027954
Han Eum,1212062331
Heo Jeok,1215575871
Hong Jung-wook,1195410190
Hong U-won,1241409308
Hwang Gi-cheon,1238546109
Isabu,1216464829
Jang Hyeongwang,1248682543
Jeong Nan-jeong,1249808902
Kim Pu-sik,1239752440
Sunwoo Jin,1242440990
Kim Dae-mun,1235288437
Kim Kyu-sik,1251051810
Kim Ok-gyun,1239771684
Lee Hoe-yeong,1242441409
Lim Heon-yong,1242279237
Min Won-sik,1251047434
Myeongnim Dap-bu,1240719659
No Baek-rin,1242441444
No Choe,1119397236
No In,1119414564
Oh Se-jung,1247179116
Ok Kwan-bin,1220281318
Park Eun-sik,1243516247
Park Won-jong,1250973594
Sam of Gojoseon,1225710590
Seo Yu-gu,1215627737
Shim Soon-taek,1222697546
Shin Gyu-sik,1248398902
Song Ikpil,1215802134
Song In,1232308072
Yeom Dong-jin,1242680105
Yeon Namsan,1244728690
Yi Dong-hwi,1239842012
Yi Ryang,1235740706
Yu Kil-chun,1239239665
Yu Sun-jeong,1240874224
Yun Chi-oh,1214785675
Ali Aliu,1225505087
Hamza Balje,1231602011
Veli Deva,1214281233
Yun Chi-wang,1239239673
Yun Du-su,1230622850
Yun Ung-nyeol,1222697588
Yun Won-hyeong,1235521344
Yun Yeong-ryeol,1215815837
Bajram Gecaj,1085013172
Bajram Hasani,1215647320
Getoar Mjeku,1249392899
Jusuf Baftjari,1250327734
Mulla Idriz Gjilani,1250318723
Ragip Jashari,1249715855
Rrahman Morina,1250857241
Armend Muja,1241838665
Gazmend Pula,1220586705
Hasan Prishtina,1238616065
Rexhai Surroi,1233858294
Selim Selimi,1246309464
Abdul Wahab Al-Nafisi,1228860900
Abdulghaphor Hajjieh,1177241162
Ahmad Abdulwahab Al-Awadhi,1229181962
Ahmad Nasser Al-Mohammad Al-Sabah,1245794305
Alaa Hussein Ali,1236785010
Ali Hussain Al-Awadhi,1226320762
Haitham al-Ghais,1242150119
Mubarak Abdullah Al-Ahmad Al-Sabah,1223966401
Saad Bin Tefla,1248516489
Abdullah Al-Nibari,1096143240
Akbaraly Aitikeev,1015639087
Ali Mohammed Thunayan Al-Ghanim,1228803753
Arstanbek Abdyldayev,1220308001
Hamad Al-Midlij,1245823231
Ibrahim Al-Mudhaf,1160127010
Mubarak Al-Zwair,1223430952
Obaid Al-Wasmi,1226748080
Salem Al-Ali Al-Sabah,1241175409
Thamer Ali Sabah Al-Salem Al-Sabah,1210778715
Bayaman Erkinbayev,1249803041
Bermet Akayeva,1158549938
Janish Bakiyev,1231600218
Kadyrbek Atambaev,1248418462
Kanybek Isakov,1180502535
Maxim Bakiyev,1223543314
Nurlan Motuev,1161320437
Raimbek Matraimov,1200629815
Uran Botobekov,1233612438
Dastan Sarygulov,1238331800
Faydang Lobliayao,1239732930
Jengishbek Nazaraliev,1175936809
Kanat Sadykov,1183177586
Kham Ouane Boupha,1213804936
Maryam Tugambayeva,1081667127
Medet Sadyrkulov,1078135902
Sadyk Sher-Niyaz,1246169984
Sisouk na Champassak,1220770872
Zhusupbek Sharipov,1185969301
Andris Morozovs,1216161089
Khamphoui Sisavatdy,1240657890
Massoud Achkar,1178454897
Salath Rasasack,1247069795
Elias Hankash,1249301125
Emile Bustani,1243345393
Faisal Daoud,1206210906
Fakhr Fakhr,1145193194
Hanna Atik,1234053602
Inaya Ezzeddine,1146424286
Michel Elefteriades,1240220123
Mikhael Daher,1176998437
Sarkis Dkhrouni,1177977114
Shakib Arslan,1250176770
Albert Kostanian,1184196053
Ibrahim Kulaylat,1157443233
Mohammad Al Hajj Hassan,1248448932
Nabil de Freige,1144582226
Nicolas Ghosn,1239828763
Saadallah Howayek,1178977346
Tony Frangieh Jr.,1249040830
Violette Khairallah Safadi,1251002284
Wassef El Harakeh,1218132887
Ziad Hawat,1236388246
Bassam Mawlawi,1225744507
Cesar Maalouf,1204724753
Chadi Massaad,1208546106
Chafic Nassif,1249040415
Chibli Mallat,1238777882
Fadi Makki,1208651297
Kayssar Moawad,972676618
Mounir El Hajj,1249040636
Muhammad Jamil Bayham,1230360128
Naoum Labaki,1189592060
Alice Shabtini,1059832647
Edmond Rizk,1249040425
Fady Saad,1212762124
Mohamad Osseiran,1248448958
Osama Saad,1184368317
Philippe El Khazen,1159952192
Pierre Bou Assi,1248727867
Renewal Bloc,1194299690
Vahan Papazian,1162302149
Waddah Sadek,1206306677
Abu Youssef Sharqieh,1151531086
Amal Abou Zeid,1174117279
Camille Ziade,1158582098
Fares Souaid,1246818700
Imad Wakim,1212761423
Joseph Skaff,1241392541
Maurice Sleem,1242646324
Mounira Solh,1216097644
Myriam Skaff,1234087608
Strong Lebanon,1250819432
Alexander B. Cummings Jr.,1249700275
Bernice Dahn,1065553283
Ellen Corkrum,1159392843
Keketso Rantso,1149446685
Laurence Konmla Bropleh,1234021203
Lebohang Thotanyane,1248236469
Maphoka Motoboli,1135268318
Thomas Nimene Botoe,1210293916
Tlohang Sekhamane,1212087531
Tsepo Mzonethi,1240673245
Boima Kamara,1236123189
Edward B. McClain Jr.,1185672852
Eugene Lenn Nagbe,1240163802
J. Edwin Lloyd,1234365993
Janga Augustus Kowo,1218745633
Josiah Johnson,1221925167
Kai G. Farley,1211141929
Momulu Massaquoi,1246152230
Nathaniel Varney Massaquoi,1102401865
Wesley Momo Johnson,1233531197
Alaric Tokpa,1183708441
Blahsue Vonleh,1158703245
Clarence Lorenzo Simpson Jr.,1181575494
E. Reginald Townsend,1247535227
Ellen Johnson Sirleaf,1244504845
Jeremiah Sulunteh,1249835446
John Brown Russwurm,1225468806
Samuel Tweah,1238850652
Tom Woewiyu,1218952304
William Tubman,1249700084
Abd-Rabbo al-Barassi,1245381256
Abdul Hamid Dbeibeh,1250912864
Ahmad Bishti,1243766987
Ahmed Gaddaf al-Dam,1241321839
Ahmed Rafiq Almhadoui,1236481840
Ehtuish Ehtuish,1188088601
Fathi Bashagha,1245556589
Mohamed Ben Ghalbon,1243025312
Mohamed Eshtewi,1220293334
Abd al-Mawla Naqi,1193082133
Abdullah Naker,1245381314
Abdullah al-Lafi,1183544804
Al-Aref al-Khoga,1115564594
El Waer Hakim,1179350295
Hisham Ben Ghalbon,1246847069
Ibrahim Jadhran,1133325184
Khalifa Haftar,1250643095
Mohamed al-Menfi,1249120511
Musa Al-Koni,1248662396
Abdel Wahab Qaid,1243356338
Abdulrahman Sewehli,1041934642
Ali Sahli,1198759606
Aref Ali Nayed,1224040655
Ashour Suleiman Shuwail,1213474159
Bashir Saadawi,1154763590
Fayez al-Sarraj,1239666220
Mohammed El Senussi,1244143550
Nuri al-Mismari,1240035909
Tayeb El-Safi,1224040700
Edminas Bagdonas,1226678626
Jan Ciechanowicz,1236187352
Kazys Boruta,1242384798
Mohamed Taha Siala,1040410236
Vladimiras Beriozovas,1081645523
Antanas Karoblis,1167910942
Balys Gajauskas,1226927031
Eimantas Grakauskas,1236510350
Juozas Gabrys,1141136497
Martynas Jankus,1214790448
Bronius Kuzmickas,1184258161
Jonas Kondrotas,1186801268
Juozas Karvelis,1167910298
Szymon Konarski,1244720947
Vytautas Kolesnikovas,1098843848
Deividas Matulionis,1246139601
Stasys Lozoraitis Jr.,1250554072
Zita Loseva,1230831647
Kazimieras Saja,1226681009
Liudvikas Saulius Razma,1108537637
Rolandas Paulauskas,1020295832
Eduardas Vilkas,1051384630
Iosif Vareikis,1217666626
Jonas Tamulis,1240396888
Liudvikas Simutis,1020199058
Rimvydas Valatka,1235510534
Xavier Brasseur,1173229365
Carole Dieschbourg,1249939234
Corinne Cahen,1249938719
Jean Ersfeld,1212177429
Johannes Olav Fallize,1217163934
Lex Delles,1242402305
Martine Deprez,1242651510
Paul Elvinger,1228734072
Sven Clement,1224625713
Aloyse Hentgen,1250507433
Andy Maar,1184770331
Christos Floros,1246933180
Damian Kratzenberg,1214300979
Dan Kersch,1224034799
Fred Keup,1242205540
Guillaume Konsbruck,1231473517
Martine Hansen,1249941459
Pierre Krier,1216624071
Afrim Gashi,1249210667
Jup Weber,1248675764
Maggy Nagel,1158512735
Roy Reding,1246066908
Serge Wilmes,1230914260
Slobodan Bogoevski,1249711261
Adnan Jashari,1191752848
Bojan Bojanovski,1249711386
Panko Brashnarov,1240046381
Perko Kolevski,1173912835
Risto Gjorgjiev,1173912802
Vasil Ivanovski,1213630795
Goran Mitevski,1249711420
Hristijan Mickoski,1250609662
Nikola Spasovski,1249711457
Stanko Mladenovski,1173912535
Xhezair Shaqiri,1249592857
Andriamihaja,1221933011
Augustin Andriamananoro,1245248841
Azaly Ben Marofo,1240888321
Gilbert Annette,1229216653
Laurent Botokeky,1251124705
Monja Jaona,1214613613
Ralijaona Laingo,1177650498
Bruno Rajaonson,1173719996
Hyppolite Ramaroson,1242618337
Jacques Rabemananjara,1250349602
Jean Ralaimongo,1244109507
Nadine Ramaroson,1209645610
Patrick Rajoelina,1207299094
Pierre Ramampy,1177650675
Ramaniraka,1234289442
Rindra Rabarinirinarison,1241911288
Albert Rakoto Ratsimamanga,1245491505
Herilanto Raveloharison,1238495492
Jonah Ranaivo,1186387487
Lalao Ravalomanana,1241320384
Mahasumpo Raveloson,1185914772
Mamy Ranaivoniarivo,1241434004
Marcel Ranjeva,1190559062
Michel Randria,1177650685
Ratsitatanina,1227027420
Roseline Emma Rasolovoahangy,1244364217
Albert Sylla,1242564754
Benja Razafimahaleo,1072140578
Calvin Tsiebo,1191261046
Jean Louis Robinson,1182009941
Norbert Zafimahova,1245504666
Richard Chimwendo Banda,1250002793
Simplex Chithyola Banda,1228356805
Albert Muwalo,1229063155
Attati Mpakati,1244085456
Boniface Kalindo,1206836023
Chakakala Chaziya,1248616152
Cornelius Mwalwanda,1165970443
Hope Chisanu,1240529226
Kingsely Namakhwa,1064384238
Samuel Kawale,1201222030
Steve Mikaya,1181752332
Titus Mvalo,1228929938
Abdullah CD,1244848097
Abu Samah Mohd Kassim,1247356705
Ahmad Kamil Jaafar,1243383117
Ahmad Zaidi Adruce,1240901693
Ajis Sitin,1242147160
Akmar Hisham,1241217403
James John Skinner,1247967982
John Tembo,1227763229
Mary Shawa,1212663981
Michael Usi,1251044021
Abdul Aziz bin Husain,1248516426
Arifin Asgali,1246013371
Assaffal P. Alian,1217649866
Ationg Tituh,1249350341
Azam Kamaralzaman,1250251847
Azli Yusof,1247236590
Azmi Alang,1232728388
Bukhori Ghazali,1244373350
Chen Tien,1242594720
R. G. Balan,1181678224
Chin Peng,1249683366
Chong Ted Tsiung,1219857937
Danyal Balagopal Abdullah,1210596392
Ellron Alfred Angin,1247695585
Eu Chooi Yip,1222002149
Fong Chong Pik,1181679522
Heah Joo Seang,1248625537
Hii King Chiong,1246848736
Hishamuddin Rais,1184798433
Lily Eberwein,1250318582
Azlan Mohd Lazim,968561996
Devaki Krishnan,1205996149
Ishak Haji Muhammad,1250335304
Jennifer Lasimbang,1248703003
Joachim Gunsalam,1249455076
Kamarulzaman Teh,1136811500
Khairin Nisa,1221940896
Kontik Kamariah Ahmad,1135839519
Lau Pak Khuan,1128509902
Lau Yew,1208100175
John Victor Morais,1095635753
K. Pathmanaban,1158304288
Liou Chen Kuang,1217527148
Mamad Puteh,1240270368
Mohamad Fazli Mohamad Salleh,1218180353
Mohd Sobri Saleh,1228248124
Muhammad Fauzi Yusoff,1243441383
N.K. Menon,1243495927
Nor Hafizah Othman,1227719407
Philip Lee Tau Sang,1206566211
Abang Muhammad Salahuddin,1249027291
Rashid Maidin,1250721780
Rasinin Kautis,1243633848
Roslan Saidin,1236575083
Ruslan Muharam,1246980841
Samsudin Osman,1228848919
Sarifuddin Hata,1219055795
Sedomon Gunsanad Kina,1237804107
Shamsiah Fakeh,1231284014
Sukarti Wakiman,1215810575
Eli Wong,1158395655
Ibrahim Yaacob,1237215339
Lai Teck,1249684074
Nathaniel Tan,1117048590
R.S. Thanenthiran,1243496357
Sulaiman Bulon,1241620183
Tan Keng Liang,1189171478
Uda Sulai,1249150239
Wan Rosdy Wan Ismail,1249735006
Wilson Ugak Kumbong,1243969275
Abdul Raheem Abdulla,1248364678
Ahmed Adeeb,1249868446
Ahmed Faris Maumoon,1250740501
Eva Abdulla,1246172924
Hassan Latheef,1245816323
Ilham Ahmed,1106063792
Ismail Yaacob,1242682560
Mohamed Asim,1242820563
Abdul Majeed Mahir,1249604493
Abdulla Jihad,1244494984
Abdulla Maseeh Mohamed,1250562656
Adam Naseer Ibrahim,1226315175
Ahmed Mahloof,1247508110
Mohamed Ashmalee,1235587846
Mohamed Muizzu,1249376012
Reeko Moosa Manik,1227781579
Sharif Mohamed,1251157707
Yumna Maumoon,1248445820
Abdulla Shahid,1244783683
Ahmed Nareesh,1229648052
Aishath Shiham,1251032610
Faisal Naseem,1240444041
Family of Mohamed Muizzu,1247284084
Jameel Usman,1229519780
Mohammed Waheed Deen,1241974843
Nazra Naseem,1231286080
Shidhatha Shareef,1185086630
Shifa Mohamed,1238331180
Aishath Nahula,1244989200
Alwata Ichata Sahi,1204711866
Amadou Thiam,1244380205
Boubacar Alpha Bah,1229918902
Moosa Zameer,1249583931
Muad Mohamed Zaki,1225542574
Siby Ginette Bellegarde,1053500952
Zahiya Zareer,1244341294
Amadou Doucoure,1185422077
Hamadoun Dicko,1186363595
Jamille Bittar,1062893055
Mahamane Haidara,1177650454
Foutanga Babani Sissoko,1231005252
Garan Fabou Kouyate,1245878638
Mohamed Ag Intalla,1223857980
Ousmane Sy,1053500811
Yeah Samake,1237748854
Ataji Balos,1136352456
Atlan Anien,1142606347
Daniel Attard,1242368271
Thomas Heine,1248898497
Tony deBrum,1234549166
Wilbur Heine,1248898473
Alvin Jacklick,1190558199
Dennis Momotaro,1213069064
Hiroshi V. Yamamura,1184975727
Horma Ould Babana,1196550452
Kane Hamidou Baba,1231791635
Michael Konelios,1248537667
Rien Morris,1248538511
Tadashi Lometo,1215918232
Witten Philippo,1225039920
Anil Bachoo,1226333114
Antoine Bestel,1231466715
Cassam Ajum Piperdy,1217999545
Eddy J. Changkye,1188052498
Messaoud Ould Boulkheir,1245226335
Patrick Assirvaden,1150521615
Rishon Bhadain,1242187993
Selama Mint Cheikhne Ould Lemrabott,1192502795
Vatimetou Mint Khatry,1225809738
Antoine Toussaint de Chazal,1235560456
Chief Commissioner of Rodrigues,1240586443
Ivan Collendavelloo,1224035151
Jagdish Koonjul,1250186715
Louis Joseph Coralie,1058307177
Pierre Leung Shing,1172388810
Pritam Singh Mattan,1249627759
Sangeet Fowdar,1184652318
Cehl Meeah,1185223022
Charles Thomi Pitot,1166086181
Erhart Aten,1218218803
Gideon Doone,1227035650
Jean-Claude Pierre-Louis,1240586431
Johnson Roussety,1240586450
Moilin Jean Ah-Chuen,1225850513
Prega Ramsamy,1159629985
Showkutally Soodhun,1230259825
Subhasnee,1154754342
Ansito Walter,1231680092
Esmond Moses,1188817746
Gerson Jackson,1239995409
John Ehsa,1216588152
John Mangefel,1242010533
Lyndon Jackson,1231681393
Masao Nakayama,1231670592
Tony Ganngiyan,1153029460
Wesley Simina,1247242628
Adrian Albu,1201441837
Alexandr Petkov,1232238202
Arcadie Capcelea,1232238412
Mihail Barbulat,1232398121
Oleg Balan,1240225655
Robert Weilbacher,1185904613
Strik Yoma,1239995431
Valentin Beniuc,1232398481
Artur Cozma,1203784912
Ion Ceban,1251167268
Ion Constantin Ciobanu,1236291646
Larisa Catrinici,1232400756
Mihail Cibotaru,1232590199
Petru Comendant,1226754329
Romulus Cioflec,1217161284
Valeriu Bulgari,1203782667
Vladimir Cebotari,1242626807
Alexandru Esaulenco,1166993985
Andrei Cucu,1240176226
Cristina Gherasimov,1232591535
Eugeniu Nichiforciuc,1232591966
Gheorghe Ichim,1232592316
Vladimir Darie,1164754853
Anatol Grimalschi,1171481822
Eduard Grama,1203781908
Eugen Gladun,1226755339
Gheorghe Malarciuc,1200667979
Iuliana Gorea-Costin,1246688078
Vasile Iovv,1232593134
Vitalie Gorincioi,1232592554
Alexandr Nesterovschi,1232773245
Constantin Mimi,1154939115
Dumitru Nidelcu,1232773295
Grigore Novac,1221538963
Mihail Manoli,1232772683
Dumitru Pulbere,1170743473
Eduard Smirnov,1232778549
Iacob Popovici,1170486794
Maria Postoico,1239626851
Mihai Severovan,1232778342
Sergiu Palihovici,1232778308
Vasile Parasca,1232773668
Dmitri Todoroglo,1242167834
Leonid Talmaci,1232777359
Sergiu Stati,1232778665
Valeriu Troenco,1232777781
Vitalie Vrabie,1232776874
Camille Blanc,1247535187
Catherine Fautrier,1219297450
Gilles Tonelli,1183193100
Jean-Charles Allavena,1222705482
Jean Castellini,1249358704
Laurent Anselmi,1228785159
Paul Masseron,1222114102
Robert Calcagno,1135814202
Thierry Poyet,960140393
Chilkhaajavyn Avday,1051560376
Dendeviin Terbishdagva,1243521548
Diluwa Khutugtu Jamsrangjab,1246273574
Luvsannamsrain Oyun-Erdene,1249970172
Mijiddorjiin Khanddorj,1221669826
Tsakhiagiin Elbegdorj,1247488873
Fatmir Gjeka,1245226714
Branko Lukovac,1190555971
Fuad Nimani,1242012404
Abu Bakr Ibn Abi Zaid as-Slawi,1245183760
Ba Ahmed,1082884635
Mahjoubi Aherdane,1244052254
Mohamed Ali El Admi,1055102528
Moulay Ahmed Alaoui,1246012243
Abdelouahed Belkeziz,1244051993
Abderrahmane Amalou,1249089950
Abdessamad Archane,1245185308
Ahmed Balafrej,1244050839
Hakim Benchamach,1244051294
Mehdi Ben Barka,1250624406
Mohamed Benchaaboun,1245188693
Moncef Belkhayat,1244680788
Mustapha Bakkoury,1155781381
Abdelghani Bousta,1243833677
Abdelhadi Boutaleb,1245185566
Abderrahim Bouabid,1246010673
Ahmed Benjelloun,1245188391
Brahim Boutaleb,1243832092
Fadel Benyaich,1245186940
Nasser Bourita,1243832858
Omar Benjelloun,1245187417
Abdellatif Jouahri,1246185063
Ahmed al-Hiba,1241880564
Ahmed ibn Abi Mahalli,1224487470
Anas Doukkali,1245329508
Khalihenna Ould Errachid,1215616785
Miloud Chaabi,1246871230
Mohamed El Fassi,1190167672
Mohamed Haddou Chiguer,1243832439
Rochdi Chraibi,1245329843
Abdelhafid Kadiri,1243832532
Abdelkrim Motii,1245329075
Abdellah Kadiri,1246403569
Azzeddine Laraki,1246571939
Khanatha bint Bakkar,1249128711
Mohammed Kabbaj,1246358836
Mohammed Karim Lamrani,1243832238
Mohammed VI of Morocco,1250885775
Mohand Laenser,1244052275
Muhammad al-Kattani,1246285307
Abdelaziz El Omari,1168135452
Abdellatif Ouahbi,1244051321
Abdelwahed Radi,1244843050
Chafik Rachadi,1243833613
Ilyas El Omari,1244051318
Khalid Naciri,1244051184
Mohammed al-Makki al-Nasiri,1245184093
Sidi al-Ayachi,1245187768
Zoulikha Nasri,1245185105
Abdellatif Zeroual,1244051612
Brahim Zniber,1250235910
Fathallah Sijilmassi,1245187124
Mohamed Hassan Ouazzani,1245328779
Mohammed Allal Sinaceur,1243832655
Mohammed Ziane,1245328571
Nasser Zefzafi,1249091080
Sidi Hamdi Ould Errachid,1244051074
Yassir Znagui,1244051523
Afonso Dhlakama,1240532685
Antonio Augusto Eduardo Namburete,1232941744
Basilio Muhate,1246373223
Helder Francisco Malauene,1065685422
Janet Mondlane,1246373216
Marcelino dos Santos,1246373256
Murade Isaac Murargy,1041131952
Nyeleti Brooke Mondlane,1226211423
Ben Africa,1222863168
Dap Izaaks,1194709273
Duminga Ndala,1217984989
Esme Sophia Isaack,1237419382
Gottlob Mbaukua,1214738217
Hendrina Afrikaner,1154144271
Jager Afrikaner,1229945721
John McNab,1209744541
Klaas Afrikaner,1246430439
Abner Nuule,1188297660
Anna Shiweda,1234683725
Chet Narayan Acharya,1240717301
Cornelius van Wyk,1077993801
Eben van Zijl,1203276921
Erastus Tjejamba,1214738394
Maxie Minnaar,1105191855
Nehale Mpingana,1171515390
Thimoteus Tjamuaha,1214738431
Bedraj Singh,1239549671
Bhim Bahadur Bhandari,1232672287
Chakra Prasad Bastola,1248275701
Dhokal Singh Basnyat,1223085375
Ghanashyam Bhandari,1241303409
Gopal Kumar Basnet,1189925024
Mahendra Bahadur Bista,1240109611
Mohan Baral,1174999517
Surya Bahadur KC,1236558469
Ek Raj Karki,1241622160
Gagan Singh Bhandari,1223075157
Harka Gurung,1243223649
Jhalak Bahadur Magar,1251086294
Narayan Prasad Dahal,1241634031
Prem Bahadur Kansakar,1206443756
Rajanra KC,1160122772
Rajendra Laxmi Gaire,1189923087
Ram Chandra Jha,1211204880
Ratneshwar Lal Kayastha,1130432472
Bishal Khadka,1210988854
Chiri Babu Maharjan,1225880924
Devi Khadka,1251084211
Gajraj Mishra,1162142104
Gore Bahadur Khapangi,1220894158
Koili Devi Chaudhary,1229219802
Krishna Kumar B.C.,1152130342
Nani Maiya Dahal,1241969646
Pande family,1245985625
Yadunath Khanal,1229751756
Bidhyanath Pokhrel,1249925702
Dhir Shumsher Rana,1236923553
Ganesh Pandey,1229387790
Khadga Bahadur Pokharel,1153778069
Krishna Chandra Nepali Pokharel,1239991520
Laxman Rajbanshi,1092220542
Leela Mani Paudyal,1237921754
Prakash Bahadur Deuba,1151772869
Radhika Tamang,1183662898
Vrajanath Poudyal,1230206658
Bam Shah,1247940215
Bhuwan Bahadur Sunar,1095758222
Bishnu Pratap Shah,1230592998
Diamond Shumsher Rana,1213647742
Sanjay Kumar Mahato,1238726493
Santoshi Shahi,1241303141
Sanu Siva,1232670643
Shukraraj Shastri,1246626604
Sonam Gyalchhen Sherpa,1095759552
Surya Raj Acharya,1159727043
Dharma Ratna Yami,1236294046
Goma Devi Timilsina,1151619454
Ranabir Singh Thapa,1236926304
Thapa dynasty,1241023946
Yagya Raj Joshi,1240516482
Antonio Lacayo,1238496892
George Henriquez,1235950449
Guillermo Daniel Ortega Reyes,1216080109
Luis Fley,1241795833
Miguel Larreynaga,1229927077
Nadeska Cuthbert,1231767190
Paul Oquist,1176191073
AbdulRahman AbdulRazaq,1250092836
Aliyu Sabi Abdullahi,1249042452
Joe Acha,1246220433
Julius Abure,1246413584
Mohammed Hassan Abdullahi,1182931622
Saidu Musa Abdullahi,1250601335
Shuaib Oba Abdulraheem,1246086159
Stephen Makoji Achema,1176790138
Tajudeen Adeyemi Adefisoye,1127044782
Adedeji Adeleke,1241186305
Adelere Adeyemi Oriolowo,1217429640
Akinwumi Adesina,1246502980
Busari Adelakun,1215434038
Lateef Adegbite,1247122505
Malik Ado-Ibrahim,1225494111
Philip Agbese,1247028738
Samuel Adesina,1173870499
Stephen Adewale,1244660968
Abiola Ajimobi,1243007525
Alhaji Idi Farouk,1249041934
Christopher Pere Ajuwa,1244830459
Janet Akinrinade,1191877008
Kayode Ajulo,1250441949
Michael Ajegbo,1144112517
Oloye Akin Alabi,1244486498
Princess Pat Ajudua,1224579746
Tayo Alasoadura,1224409517
Timi Alaibe,1244807145
Akinwunmi Ambode,1246220569
Ali Isa,1240307688
Benjamin Anyene,1242620558
Chima Anyaso,1126818356
Dapo Folorunsho Asaju,1249147332
Patrick Asadu,1236133136
Temitope Aluko,1206822680
Tony Ene Asuquo,1246548727
William Nwankwo Alo,1231515204
Zainab Abubakar Alman,1220763279
Abubakar Tafawa Balewa,1250135459
Chris Ayebusiwa,1239442745
Enitan Badru,1212879104
Hadiza Bala Usman,1248013280
Hafsat Mohammed Baba,1245241380
