name,url,country,population_millions
Sheik-Umarr Mikailu Jah,https://en.wikipedia.org/wiki/Sheik-Umarr_Mikailu_Jah,Sierra Leone,8.9
Mohamed Wurie Jalloh,https://en.wikipedia.org/wiki/Mohamed_Wurie_Jalloh,Sierra Leone,8.9
Henry M. Joko-Smart,https://en.wikipedia.org/wiki/Henry_M._Joko-Smart,Sierra Leone,8.9
Yahya Kanu,https://en.wikipedia.org/wiki/Yahya_Kanu,Sierra Leone,8.9
Danda Mohamed Kondeh,https://en.wikipedia.org/wiki/Danda_Mohamed_Kondeh,Sierra Leone,8.9
Henry Josiah Lightfoot Boston,https://en.wikipedia.org/wiki/Henry_Josiah_Lightfoot_Boston,Sierra Leone,8.9
Émile F. Luke,https://en.wikipedia.org/wiki/Émile_F._Luke,Sierra Leone,8.9
Henry O. Macauley,https://en.wikipedia.org/wiki/Henry_O._Macauley,Sierra Leone,8.9
Alie Badara Mansaray,https://en.wikipedia.org/wiki/Alie_Badara_Mansaray,Sierra Leone,8.9
Mohamed Kamarainba Mansaray,https://en.wikipedia.org/wiki/Mohamed_Kamarainba_Mansaray,Sierra Leone,8.9
Solomon Musa,https://en.wikipedia.org/wiki/Solomon_Musa,Sierra Leone,8.9
Thomas Peters (revolutionary),https://en.wikipedia.org/wiki/Thomas_Peters_(revolutionary),Sierra Leone,8.9
Bai Kelfa Sankoh,https://en.wikipedia.org/wiki/Bai_Kelfa_Sankoh,Sierra Leone,8.9
Tinga Seisay,https://en.wikipedia.org/wiki/Tinga_Seisay,Sierra Leone,8.9
Nancy Steele,https://en.wikipedia.org/wiki/Nancy_Steele,Sierra Leone,8.9
Valentine Strasser,https://en.wikipedia.org/wiki/Valentine_Strasser,Sierra Leone,8.9
Alpha Timbo,https://en.wikipedia.org/wiki/Alpha_Timbo,Sierra Leone,8.9
Andrew Kuan,https://en.wikipedia.org/wiki/Andrew_Kuan,Singapore,5.8
Lim Han Hoe,https://en.wikipedia.org/wiki/Lim_Han_Hoe,Singapore,5.8
Ooi Boon Ewe,https://en.wikipedia.org/wiki/Ooi_Boon_Ewe,Singapore,5.8
Rajabali Jumabhoy,https://en.wikipedia.org/wiki/Rajabali_Jumabhoy,Singapore,5.8
Tibor Bastrnák,https://en.wikipedia.org/wiki/Tibor_Bastrnák,Slovakia,5.4
Dagmara Bollová,https://en.wikipedia.org/wiki/Dagmara_Bollová,Slovakia,5.4
Karol Dembovský,https://en.wikipedia.org/wiki/Karol_Dembovský,Slovakia,5.4
Ľubomír Dolgoš,https://en.wikipedia.org/wiki/Ľubomír_Dolgoš,Slovakia,5.4
Vladimír Faič,https://en.wikipedia.org/wiki/Vladimír_Faič,Slovakia,5.4
Rudolf Filkus,https://en.wikipedia.org/wiki/Rudolf_Filkus,Slovakia,5.4
Ján Francisci-Rimavský,https://en.wikipedia.org/wiki/Ján_Francisci-Rimavský,Slovakia,5.4
Milan Haborák,https://en.wikipedia.org/wiki/Milan_Haborák,Slovakia,5.4
Ivan Hopta,https://en.wikipedia.org/wiki/Ivan_Hopta,Slovakia,5.4
Jozef Miloslav Hurban,https://en.wikipedia.org/wiki/Jozef_Miloslav_Hurban,Slovakia,5.4
Antonín Janoušek,https://en.wikipedia.org/wiki/Antonín_Janoušek,Slovakia,5.4
Dušan Jarjabek,https://en.wikipedia.org/wiki/Dušan_Jarjabek,Slovakia,5.4
Andrea Kalavská,https://en.wikipedia.org/wiki/Andrea_Kalavská,Slovakia,5.4
Ján Kollár,https://en.wikipedia.org/wiki/Ján_Kollár,Slovakia,5.4
Juraj Košút,https://en.wikipedia.org/wiki/Juraj_Košút,Slovakia,5.4
Magda Košútová,https://en.wikipedia.org/wiki/Magda_Košútová,Slovakia,5.4
Ján Krošlák,https://en.wikipedia.org/wiki/Ján_Krošlák,Slovakia,5.4
Ivan Lesay,https://en.wikipedia.org/wiki/Ivan_Lesay,Slovakia,5.4
Ivan Lexa,https://en.wikipedia.org/wiki/Ivan_Lexa,Slovakia,5.4
Ján Lunter,https://en.wikipedia.org/wiki/Ján_Lunter,Slovakia,5.4
József Nagy (politician),https://en.wikipedia.org/wiki/József_Nagy_(politician),Slovakia,5.4
Viliam Novotný,https://en.wikipedia.org/wiki/Viliam_Novotný,Slovakia,5.4
Štefan Osuský,https://en.wikipedia.org/wiki/Štefan_Osuský,Slovakia,5.4
Gabriel Palacka,https://en.wikipedia.org/wiki/Gabriel_Palacka,Slovakia,5.4
Lucia Plaváková,https://en.wikipedia.org/wiki/Lucia_Plaváková,Slovakia,5.4
Jozef Pribilinec,https://en.wikipedia.org/wiki/Jozef_Pribilinec,Slovakia,5.4
Ján Richter,https://en.wikipedia.org/wiki/Ján_Richter,Slovakia,5.4
Tatiana Rosová,https://en.wikipedia.org/wiki/Tatiana_Rosová,Slovakia,5.4
Jozef Sivák,https://en.wikipedia.org/wiki/Jozef_Sivák,Slovakia,5.4
Radovan Sloboda (politician),https://en.wikipedia.org/wiki/Radovan_Sloboda_(politician),Slovakia,5.4
Ľudovít Štúr,https://en.wikipedia.org/wiki/Ľudovít_Štúr,Slovakia,5.4
Jaroslav Svěchota,https://en.wikipedia.org/wiki/Jaroslav_Svěchota,Slovakia,5.4
Ľubomír Vážny,https://en.wikipedia.org/wiki/Ľubomír_Vážny,Slovakia,5.4
8th National Assembly of Slovenia,https://en.wikipedia.org/wiki/8th_National_Assembly_of_Slovenia,Slovenia,2.1
Mark Boris Andrijanič,https://en.wikipedia.org/wiki/Mark_Boris_Andrijanič,Slovenia,2.1
Joseph Emanuel Barbo von Waxenstein,https://en.wikipedia.org/wiki/Joseph_Emanuel_Barbo_von_Waxenstein,Slovenia,2.1
Tatjana Bobnar,https://en.wikipedia.org/wiki/Tatjana_Bobnar,Slovenia,2.1
József Borovnyák,https://en.wikipedia.org/wiki/József_Borovnyák,Slovenia,2.1
Klemen Boštjančič,https://en.wikipedia.org/wiki/Klemen_Boštjančič,Slovenia,2.1
Uroš Brežan,https://en.wikipedia.org/wiki/Uroš_Brežan,Slovenia,2.1
Ivan Cankar,https://en.wikipedia.org/wiki/Ivan_Cankar,Slovenia,2.1
Jože P. Damijan,https://en.wikipedia.org/wiki/Jože_P._Damijan,Slovenia,2.1
Lambert Ehrlich,https://en.wikipedia.org/wiki/Lambert_Ehrlich,Slovenia,2.1
Josip Ferfolja,https://en.wikipedia.org/wiki/Josip_Ferfolja,Slovenia,2.1
Sanja Ajanović Hovnik,https://en.wikipedia.org/wiki/Sanja_Ajanović_Hovnik,Slovenia,2.1
Johann Nepomuk Hradeczky,https://en.wikipedia.org/wiki/Johann_Nepomuk_Hradeczky,Slovenia,2.1
Božidar Jakac,https://en.wikipedia.org/wiki/Božidar_Jakac,Slovenia,2.1
József Klekl (politician),https://en.wikipedia.org/wiki/József_Klekl_(politician),Slovenia,2.1
József Klekl (writer),https://en.wikipedia.org/wiki/József_Klekl_(writer),Slovenia,2.1
Alojz Kovšca,https://en.wikipedia.org/wiki/Alojz_Kovšca,Slovenia,2.1
Jožef Krajnc,https://en.wikipedia.org/wiki/Jožef_Krajnc,Slovenia,2.1
Ivan Kramberger,https://en.wikipedia.org/wiki/Ivan_Kramberger,Slovenia,2.1
István Kühár,https://en.wikipedia.org/wiki/István_Kühár,Slovenia,2.1
Matija Majar,https://en.wikipedia.org/wiki/Matija_Majar,Slovenia,2.1
Andrej Marinc,https://en.wikipedia.org/wiki/Andrej_Marinc,Slovenia,2.1
Matej Arčon,https://en.wikipedia.org/wiki/Matej_Arčon,Slovenia,2.1
Anton Novačan,https://en.wikipedia.org/wiki/Anton_Novačan,Slovenia,2.1
Igor Papič,https://en.wikipedia.org/wiki/Igor_Papič,Slovenia,2.1
Dominika Švarc Pipan,https://en.wikipedia.org/wiki/Dominika_Švarc_Pipan,Slovenia,2.1
Jože Podgoršek,https://en.wikipedia.org/wiki/Jože_Podgoršek,Slovenia,2.1
Jožica Puhar,https://en.wikipedia.org/wiki/Jožica_Puhar,Slovenia,2.1
Dušan Šinigoj,https://en.wikipedia.org/wiki/Dušan_Šinigoj,Slovenia,2.1
Matija Škerbec,https://en.wikipedia.org/wiki/Matija_Škerbec,Slovenia,2.1
Alenka Smerkolj,https://en.wikipedia.org/wiki/Alenka_Smerkolj,Slovenia,2.1
Emilija Stojmenova Duh,https://en.wikipedia.org/wiki/Emilija_Stojmenova_Duh,Slovenia,2.1
Patricija Šulin,https://en.wikipedia.org/wiki/Patricija_Šulin,Slovenia,2.1
József Szakovics,https://en.wikipedia.org/wiki/József_Szakovics,Slovenia,2.1
Vilmos Tkálecz,https://en.wikipedia.org/wiki/Vilmos_Tkálecz,Slovenia,2.1
Ludvik Toplak,https://en.wikipedia.org/wiki/Ludvik_Toplak,Slovenia,2.1
Asta Vrečko,https://en.wikipedia.org/wiki/Asta_Vrečko,Slovenia,2.1
Anton Fran Wagner,https://en.wikipedia.org/wiki/Anton_Fran_Wagner,Slovenia,2.1
Nestor Ghiro,https://en.wikipedia.org/wiki/Nestor_Ghiro,Solomon Islands,0.8
John Dean Kuku,https://en.wikipedia.org/wiki/John_Dean_Kuku,Solomon Islands,0.8
Doreen Kuper,https://en.wikipedia.org/wiki/Doreen_Kuper,Solomon Islands,0.8
Eric Lawson (politician),https://en.wikipedia.org/wiki/Eric_Lawson_(politician),Solomon Islands,0.8
John Maneniaru,https://en.wikipedia.org/wiki/John_Maneniaru,Solomon Islands,0.8
Andrew Manepora,https://en.wikipedia.org/wiki/Andrew_Manepora,Solomon Islands,0.8
Julian Moti,https://en.wikipedia.org/wiki/Julian_Moti,Solomon Islands,0.8
Bartholomew Parapolo,https://en.wikipedia.org/wiki/Bartholomew_Parapolo,Solomon Islands,0.8
Daniel Suidani,https://en.wikipedia.org/wiki/Daniel_Suidani,Solomon Islands,0.8
Anthony Veke,https://en.wikipedia.org/wiki/Anthony_Veke,Solomon Islands,0.8
Joseph Waleanisia,https://en.wikipedia.org/wiki/Joseph_Waleanisia,Solomon Islands,0.8
Ajilon Jasper Nasiu,https://en.wikipedia.org/wiki/Ajilon_Jasper_Nasiu,Solomon Islands,0.8
Hassan Adan Wadadid,https://en.wikipedia.org/wiki/Hassan_Adan_Wadadid,Somalia,18.1
Mohamoud Diriye Abdi Joof,https://en.wikipedia.org/wiki/Mohamoud_Diriye_Abdi_Joof,Somalia,18.1
Abdillahi Fadal Iman,https://en.wikipedia.org/wiki/Abdillahi_Fadal_Iman,Somalia,18.1
Ahmed Abdisalam Adan,https://en.wikipedia.org/wiki/Ahmed_Abdisalam_Adan,Somalia,18.1
Abukar Umar Adani,https://en.wikipedia.org/wiki/Abukar_Umar_Adani,Somalia,18.1
Abshir Aden Ferro,https://en.wikipedia.org/wiki/Abshir_Aden_Ferro,Somalia,18.1
Aden Isaq Ahmed,https://en.wikipedia.org/wiki/Aden_Isaq_Ahmed,Somalia,18.1
Abdulahi Ahmed Afrah,https://en.wikipedia.org/wiki/Abdulahi_Ahmed_Afrah,Somalia,18.1
Abdirahman Ahmed,https://en.wikipedia.org/wiki/Abdirahman_Ahmed,Somalia,18.1
Abdullahi Mohamed Ali,https://en.wikipedia.org/wiki/Abdullahi_Mohamed_Ali,Somalia,18.1
Awad Ahmed Ashareh,https://en.wikipedia.org/wiki/Awad_Ahmed_Ashareh,Somalia,18.1
Ali Abdi Aware,https://en.wikipedia.org/wiki/Ali_Abdi_Aware,Somalia,18.1
Abdurahman Abdullahi Baadiyow,https://en.wikipedia.org/wiki/Abdurahman_Abdullahi_Baadiyow,Somalia,18.1
Balal Mohamed Osman,https://en.wikipedia.org/wiki/Balal_Mohamed_Osman,Somalia,18.1
Bashir Bililiqo,https://en.wikipedia.org/wiki/Bashir_Bililiqo,Somalia,18.1
Hussein Hagi Bood,https://en.wikipedia.org/wiki/Hussein_Hagi_Bood,Somalia,18.1
Abdi Hassan Buni,https://en.wikipedia.org/wiki/Abdi_Hassan_Buni,Somalia,18.1
Abdikarin Dahir,https://en.wikipedia.org/wiki/Abdikarin_Dahir,Somalia,18.1
Abdikarim Dhaaye,https://en.wikipedia.org/wiki/Abdikarim_Dhaaye,Somalia,18.1
Ali Dhere,https://en.wikipedia.org/wiki/Ali_Dhere,Somalia,18.1
Djama Ali Moussa,https://en.wikipedia.org/wiki/Djama_Ali_Moussa,Somalia,18.1
Ahmed Farah Dualeh,https://en.wikipedia.org/wiki/Ahmed_Farah_Dualeh,Somalia,18.1
Mohamed Omar Dubad,https://en.wikipedia.org/wiki/Mohamed_Omar_Dubad,Somalia,18.1
Osman Dubbe,https://en.wikipedia.org/wiki/Osman_Dubbe,Somalia,18.1
Mohamed Ali Facaye,https://en.wikipedia.org/wiki/Mohamed_Ali_Facaye,Somalia,18.1
Abdulcadir Gabeire Farah,https://en.wikipedia.org/wiki/Abdulcadir_Gabeire_Farah,Somalia,18.1
Abdulrahim Abby Farah,https://en.wikipedia.org/wiki/Abdulrahim_Abby_Farah,Somalia,18.1
Ahmed Moalim Fiqi,https://en.wikipedia.org/wiki/Ahmed_Moalim_Fiqi,Somalia,18.1
Mohamud Abdi Gaab,https://en.wikipedia.org/wiki/Mohamud_Abdi_Gaab,Somalia,18.1
Ahmed Gacmayare,https://en.wikipedia.org/wiki/Ahmed_Gacmayare,Somalia,18.1
Garaad Abdulahi Garaad Soofe,https://en.wikipedia.org/wiki/Garaad_Abdulahi_Garaad_Soofe,Somalia,18.1
Garad Adan Bin Kooshin,https://en.wikipedia.org/wiki/Garad_Adan_Bin_Kooshin,Somalia,18.1
Jama Mohamed Ghalib,https://en.wikipedia.org/wiki/Jama_Mohamed_Ghalib,Somalia,18.1
Draft:Guled Bihi Abdi,https://en.wikipedia.org/wiki/Draft:Guled_Bihi_Abdi,Somalia,18.1
Ibraahim Guure,https://en.wikipedia.org/wiki/Ibraahim_Guure,Somalia,18.1
Yusuf Ahmed Hagar Dabageed,https://en.wikipedia.org/wiki/Yusuf_Ahmed_Hagar_Dabageed,Somalia,18.1
Zakaria Mohamed Haji-Abdi,https://en.wikipedia.org/wiki/Zakaria_Mohamed_Haji-Abdi,Somalia,18.1
Hassan Nur Elmi,https://en.wikipedia.org/wiki/Hassan_Nur_Elmi,Somalia,18.1
Mohamed Ali Hassan,https://en.wikipedia.org/wiki/Mohamed_Ali_Hassan,Somalia,18.1
Sadak Omar Hassan,https://en.wikipedia.org/wiki/Sadak_Omar_Hassan,Somalia,18.1
Ali Yusuf Hosh,https://en.wikipedia.org/wiki/Ali_Yusuf_Hosh,Somalia,18.1
Abdirahman Haji Aden Ibbi,https://en.wikipedia.org/wiki/Abdirahman_Haji_Aden_Ibbi,Somalia,18.1
Hanifa Mohamed Ibrahim,https://en.wikipedia.org/wiki/Hanifa_Mohamed_Ibrahim,Somalia,18.1
Ibrahim Artan Ismail,https://en.wikipedia.org/wiki/Ibrahim_Artan_Ismail,Somalia,18.1
Mohamed Sheikh Ismail,https://en.wikipedia.org/wiki/Mohamed_Sheikh_Ismail,Somalia,18.1
Yusuf Mohamed Ismail,https://en.wikipedia.org/wiki/Yusuf_Mohamed_Ismail,Somalia,18.1
Abdihamid Sheikh Abdisalam Isse,https://en.wikipedia.org/wiki/Abdihamid_Sheikh_Abdisalam_Isse,Somalia,18.1
Ahmed Sheikh Jama,https://en.wikipedia.org/wiki/Ahmed_Sheikh_Jama,Somalia,18.1
Bashir Mohamed Jama,https://en.wikipedia.org/wiki/Bashir_Mohamed_Jama,Somalia,18.1
Farah Ali Jama,https://en.wikipedia.org/wiki/Farah_Ali_Jama,Somalia,18.1
Abdirahman Janaqow,https://en.wikipedia.org/wiki/Abdirahman_Janaqow,Somalia,18.1
Abdirizak Jurile,https://en.wikipedia.org/wiki/Abdirizak_Jurile,Somalia,18.1
Muna Khalif,https://en.wikipedia.org/wiki/Muna_Khalif,Somalia,18.1
Mohammed Awale Liban,https://en.wikipedia.org/wiki/Mohammed_Awale_Liban,Somalia,18.1
Abdihakim Luqman,https://en.wikipedia.org/wiki/Abdihakim_Luqman,Somalia,18.1
Maslah Mohammed Siad Barre,https://en.wikipedia.org/wiki/Maslah_Mohammed_Siad_Barre,Somalia,18.1
Hassan Moalim,https://en.wikipedia.org/wiki/Hassan_Moalim,Somalia,18.1
Mohamed Ahmed Sheikh Ali,https://en.wikipedia.org/wiki/Mohamed_Ahmed_Sheikh_Ali,Somalia,18.1
Abdinur Sheikh Mohamed,https://en.wikipedia.org/wiki/Abdinur_Sheikh_Mohamed,Somalia,18.1
Mohamud Sayid Aden,https://en.wikipedia.org/wiki/Mohamud_Sayid_Aden,Somalia,18.1
Muḥammad ibn 'Abdallāh Hassan,https://en.wikipedia.org/wiki/Muḥammad_ibn_'Abdallāh_Hassan,Somalia,18.1
Gobsan Muhumed,https://en.wikipedia.org/wiki/Gobsan_Muhumed,Somalia,18.1
Abdullahi Mohamed Nur,https://en.wikipedia.org/wiki/Abdullahi_Mohamed_Nur,Somalia,18.1
Haji Ibrahim Nur,https://en.wikipedia.org/wiki/Haji_Ibrahim_Nur,Somalia,18.1
Mohamed Ali Nur,https://en.wikipedia.org/wiki/Mohamed_Ali_Nur,Somalia,18.1
Abdilqadir Ali Omar,https://en.wikipedia.org/wiki/Abdilqadir_Ali_Omar,Somalia,18.1
Daud Mohamed Omar,https://en.wikipedia.org/wiki/Daud_Mohamed_Omar,Somalia,18.1
Mustafa Mohammed Omar,https://en.wikipedia.org/wiki/Mustafa_Mohammed_Omar,Somalia,18.1
Abdirahman Dahir Osman,https://en.wikipedia.org/wiki/Abdirahman_Dahir_Osman,Somalia,18.1
Djama Rabile Ghod,https://en.wikipedia.org/wiki/Djama_Rabile_Ghod,Somalia,18.1
Said Mohamed Rage,https://en.wikipedia.org/wiki/Said_Mohamed_Rage,Somalia,18.1
Abdulkadir Sheikh Sakhawudeen,https://en.wikipedia.org/wiki/Abdulkadir_Sheikh_Sakhawudeen,Somalia,18.1
Yusuf Osman Samatar,https://en.wikipedia.org/wiki/Yusuf_Osman_Samatar,Somalia,18.1
Mohamed Adan Saqadhi,https://en.wikipedia.org/wiki/Mohamed_Adan_Saqadhi,Somalia,18.1
Aden Saran-Sor,https://en.wikipedia.org/wiki/Aden_Saran-Sor,Somalia,18.1
Ali Sheegow,https://en.wikipedia.org/wiki/Ali_Sheegow,Somalia,18.1
Said Hassan Shire,https://en.wikipedia.org/wiki/Said_Hassan_Shire,Somalia,18.1
Mohamud Siraji,https://en.wikipedia.org/wiki/Mohamud_Siraji,Somalia,18.1
Hawo Tako,https://en.wikipedia.org/wiki/Hawo_Tako,Somalia,18.1
Khalif Mumin Tohow,https://en.wikipedia.org/wiki/Khalif_Mumin_Tohow,Somalia,18.1
Omar Ismail Waberi,https://en.wikipedia.org/wiki/Omar_Ismail_Waberi,Somalia,18.1
Deeq Sulaiman Yusuf,https://en.wikipedia.org/wiki/Deeq_Sulaiman_Yusuf,Somalia,18.1
Abdilahi Husein Iman Darawal,https://en.wikipedia.org/wiki/Abdilahi_Husein_Iman_Darawal,Somalia,18.1
Abdirahim Ali Ismail,https://en.wikipedia.org/wiki/Abdirahim_Ali_Ismail,Somalia,18.1
Mohamed Yusuf Abdirahman,https://en.wikipedia.org/wiki/Mohamed_Yusuf_Abdirahman,Somalia,18.1
Abdullahi Abdi Omar,https://en.wikipedia.org/wiki/Abdullahi_Abdi_Omar,Somalia,18.1
Ahmed Aw Dahir,https://en.wikipedia.org/wiki/Ahmed_Aw_Dahir,Somalia,18.1
Mohammed Ahmed Alin,https://en.wikipedia.org/wiki/Mohammed_Ahmed_Alin,Somalia,18.1
Buurmadow,https://en.wikipedia.org/wiki/Buurmadow,Somalia,18.1
Mohamed Abdi Dhinbil,https://en.wikipedia.org/wiki/Mohamed_Abdi_Dhinbil,Somalia,18.1
Abdikarim Adan Haji Diriye,https://en.wikipedia.org/wiki/Abdikarim_Adan_Haji_Diriye,Somalia,18.1
Ahmed Mohamed Gulaid,https://en.wikipedia.org/wiki/Ahmed_Mohamed_Gulaid,Somalia,18.1
Dayib Gurey,https://en.wikipedia.org/wiki/Dayib_Gurey,Somalia,18.1
Suleiman Hassan Haddi,https://en.wikipedia.org/wiki/Suleiman_Hassan_Haddi,Somalia,18.1
Abdiaziz Hussein Hassan,https://en.wikipedia.org/wiki/Abdiaziz_Hussein_Hassan,Somalia,18.1
Hersi Ali Haji Hassan,https://en.wikipedia.org/wiki/Hersi_Ali_Haji_Hassan,Somalia,18.1
Abdiqani Mohamoud Jidhe,https://en.wikipedia.org/wiki/Abdiqani_Mohamoud_Jidhe,Somalia,18.1
Mohamed Hussein Jama,https://en.wikipedia.org/wiki/Mohamed_Hussein_Jama,Somalia,18.1
Nafisat Yusuf Mohammed,https://en.wikipedia.org/wiki/Nafisat_Yusuf_Mohammed,Somalia,18.1
Ismail Haji Nour,https://en.wikipedia.org/wiki/Ismail_Haji_Nour,Somalia,18.1
Osman Saleban Jama,https://en.wikipedia.org/wiki/Osman_Saleban_Jama,Somalia,18.1
Jibrell Ali Salad,https://en.wikipedia.org/wiki/Jibrell_Ali_Salad,Somalia,18.1
Faysal Ali Warabe,https://en.wikipedia.org/wiki/Faysal_Ali_Warabe,Somalia,18.1
Dulton Adams,https://en.wikipedia.org/wiki/Dulton_Adams,South Africa,60.7
Bongani Baloyi,https://en.wikipedia.org/wiki/Bongani_Baloyi,South Africa,60.7
Japie Basson,https://en.wikipedia.org/wiki/Japie_Basson,South Africa,60.7
Christiaan Frederik Beyers,https://en.wikipedia.org/wiki/Christiaan_Frederik_Beyers,South Africa,60.7
Bongani Bongo,https://en.wikipedia.org/wiki/Bongani_Bongo,South Africa,60.7
Shaun Byneveldt,https://en.wikipedia.org/wiki/Shaun_Byneveldt,South Africa,60.7
Marshall Campbell,https://en.wikipedia.org/wiki/Marshall_Campbell,South Africa,60.7
Badih Chaaban,https://en.wikipedia.org/wiki/Badih_Chaaban,South Africa,60.7
Geoffrey Cronjé,https://en.wikipedia.org/wiki/Geoffrey_Cronjé,South Africa,60.7
Rowan Cronjé,https://en.wikipedia.org/wiki/Rowan_Cronjé,South Africa,60.7
David Dichaba,https://en.wikipedia.org/wiki/David_Dichaba,South Africa,60.7
Cathy Dlamini,https://en.wikipedia.org/wiki/Cathy_Dlamini,South Africa,60.7
Nhlanhla Lux,https://en.wikipedia.org/wiki/Nhlanhla_Lux,South Africa,60.7
Stephanus Jacobus du Toit,https://en.wikipedia.org/wiki/Stephanus_Jacobus_du_Toit,South Africa,60.7
Elijah Mdolomba,https://en.wikipedia.org/wiki/Elijah_Mdolomba,South Africa,60.7
Jennifer Ferguson,https://en.wikipedia.org/wiki/Jennifer_Ferguson,South Africa,60.7
Frederick Smith (South African politician),https://en.wikipedia.org/wiki/Frederick_Smith_(South_African_politician),South Africa,60.7
Benjamin Greenacre,https://en.wikipedia.org/wiki/Benjamin_Greenacre,South Africa,60.7
Owen Horwood,https://en.wikipedia.org/wiki/Owen_Horwood,South Africa,60.7
Danie Hough,https://en.wikipedia.org/wiki/Danie_Hough,South Africa,60.7
Henry Charles Hull,https://en.wikipedia.org/wiki/Henry_Charles_Hull,South Africa,60.7
Davidson Don Tengo Jabavu,https://en.wikipedia.org/wiki/Davidson_Don_Tengo_Jabavu,South Africa,60.7
John William Jagger,https://en.wikipedia.org/wiki/John_William_Jagger,South Africa,60.7
Christina Jasson,https://en.wikipedia.org/wiki/Christina_Jasson,South Africa,60.7
Makhosi Khoza,https://en.wikipedia.org/wiki/Makhosi_Khoza,South Africa,60.7
Joel Krige,https://en.wikipedia.org/wiki/Joel_Krige,South Africa,60.7
Johannes Christoffel Krogh,https://en.wikipedia.org/wiki/Johannes_Christoffel_Krogh,South Africa,60.7
Dawid Kruiper,https://en.wikipedia.org/wiki/Dawid_Kruiper,South Africa,60.7
Cornelis Jacobus Langenhoven,https://en.wikipedia.org/wiki/Cornelis_Jacobus_Langenhoven,South Africa,60.7
Louis le Grange,https://en.wikipedia.org/wiki/Louis_le_Grange,South Africa,60.7
Maruping Lekwene,https://en.wikipedia.org/wiki/Maruping_Lekwene,South Africa,60.7
Lindiwe Mabuza,https://en.wikipedia.org/wiki/Lindiwe_Mabuza,South Africa,60.7
Elizabeth Mafekeng,https://en.wikipedia.org/wiki/Elizabeth_Mafekeng,South Africa,60.7
Mmusi Maimane,https://en.wikipedia.org/wiki/Mmusi_Maimane,South Africa,60.7
Geoff Makhubo,https://en.wikipedia.org/wiki/Geoff_Makhubo,South Africa,60.7
Mabel Malherbe,https://en.wikipedia.org/wiki/Mabel_Malherbe,South Africa,60.7
Neo Maneng,https://en.wikipedia.org/wiki/Neo_Maneng,South Africa,60.7
Themba Maseko,https://en.wikipedia.org/wiki/Themba_Maseko,South Africa,60.7
Bandile Masuku,https://en.wikipedia.org/wiki/Bandile_Masuku,South Africa,60.7
Qaqambile Matanzima,https://en.wikipedia.org/wiki/Qaqambile_Matanzima,South Africa,60.7
Khayelihle Mathaba,https://en.wikipedia.org/wiki/Khayelihle_Mathaba,South Africa,60.7
Thabo Mbeki,https://en.wikipedia.org/wiki/Thabo_Mbeki,South Africa,60.7
Graham McIntosh,https://en.wikipedia.org/wiki/Graham_McIntosh,South Africa,60.7
Ntombi Mekgwe,https://en.wikipedia.org/wiki/Ntombi_Mekgwe,South Africa,60.7
Jan Meyer,https://en.wikipedia.org/wiki/Jan_Meyer,South Africa,60.7
Clarence Mini,https://en.wikipedia.org/wiki/Clarence_Mini,South Africa,60.7
David Mkhwanazi,https://en.wikipedia.org/wiki/David_Mkhwanazi,South Africa,60.7
Wilton Mkwayi,https://en.wikipedia.org/wiki/Wilton_Mkwayi,South Africa,60.7
Zwakele Mncwango,https://en.wikipedia.org/wiki/Zwakele_Mncwango,South Africa,60.7
Khethiwe Moeketsi,https://en.wikipedia.org/wiki/Khethiwe_Moeketsi,South Africa,60.7
Silas Molema,https://en.wikipedia.org/wiki/Silas_Molema,South Africa,60.7
John Moodey,https://en.wikipedia.org/wiki/John_Moodey,South Africa,60.7
Frederick Moor,https://en.wikipedia.org/wiki/Frederick_Moor,South Africa,60.7
Viola Motsumi,https://en.wikipedia.org/wiki/Viola_Motsumi,South Africa,60.7
Dali Mpofu,https://en.wikipedia.org/wiki/Dali_Mpofu,South Africa,60.7
Mpumi Mpofu,https://en.wikipedia.org/wiki/Mpumi_Mpofu,South Africa,60.7
Bongani Msomi,https://en.wikipedia.org/wiki/Bongani_Msomi,South Africa,60.7
Sankie Mthembi-Mahanyele,https://en.wikipedia.org/wiki/Sankie_Mthembi-Mahanyele,South Africa,60.7
Jay Naidoo,https://en.wikipedia.org/wiki/Jay_Naidoo,South Africa,60.7
Prema Naidoo,https://en.wikipedia.org/wiki/Prema_Naidoo,South Africa,60.7
Sister Bernard Ncube,https://en.wikipedia.org/wiki/Sister_Bernard_Ncube,South Africa,60.7
Mandla Nkomfe,https://en.wikipedia.org/wiki/Mandla_Nkomfe,South Africa,60.7
Sibongile Nkomo,https://en.wikipedia.org/wiki/Sibongile_Nkomo,South Africa,60.7
Thami Ntuli,https://en.wikipedia.org/wiki/Thami_Ntuli,South Africa,60.7
Stafford Parker,https://en.wikipedia.org/wiki/Stafford_Parker,South Africa,60.7
Penny Penny,https://en.wikipedia.org/wiki/Penny_Penny,South Africa,60.7
Rebecca Phaladi-Digamela,https://en.wikipedia.org/wiki/Rebecca_Phaladi-Digamela,South Africa,60.7
Pieter Gysbert Noodt,https://en.wikipedia.org/wiki/Pieter_Gysbert_Noodt,South Africa,60.7
Amichand Rajbansi,https://en.wikipedia.org/wiki/Amichand_Rajbansi,South Africa,60.7
JN Reddy (politician),https://en.wikipedia.org/wiki/JN_Reddy_(politician),South Africa,60.7
Zamani Saul,https://en.wikipedia.org/wiki/Zamani_Saul,South Africa,60.7
